============================================================
 CATALYST — INVENTÁRIO COMPLETO DE PRODUTOS
============================================================

TOTAL DE REGISTROS: 419

216 | ID: SEM ID  | Açaí em Pó | Suplementos | R$ 15,00 | 100 g | CÓD: - | IMG: SIM
217 | ID: SEM ID  | Levedura de Cerveja em Pó | Suplementos | R$ 5,30 | 100 g | CÓD: - | IMG: SIM
218 | ID: SEM ID  | Mucuna Nutricional | Suplementos | R$ 19,90 | 100 g | CÓD: - | IMG: SIM
219 | ID: SEM ID  | Quirera de Milho | Cereais | R$ 1,50 | 100 g | CÓD: - | IMG: SIM
220 | ID: SEM ID  | Farinha de Milho | Cereais | R$ 2,99 | 100 g | CÓD: - | IMG: SIM
221 | ID: SEM ID  | Farinha de Mandioca Fina | Farinhas | R$ 7,90 | 100 g | CÓD: - | IMG: SIM
222 | ID: SEM ID  | Tapioca Granulada | Farinhas | R$ 2,60 | 100 g | CÓD: - | IMG: SIM
223 | ID: SEM ID  | Maca Peruana | Suplementos | R$ 10,00 | 100 g | CÓD: - | IMG: SIM
224 | ID: SEM ID  | Farinha de Linhaça Marrom | Farinhas | R$ 4,50 | 100 g | CÓD: - | IMG: SIM
225 | ID: SEM ID  | Farinha de Linhaça | Farinhas | R$ 2,99 | 100 g | CÓD: - | IMG: SIM
226 | ID: SEM ID  | Gengibre em Pó | Temperos Naturais | R$ 7,90 | 100 g | CÓD: - | IMG: SIM
227 | ID: SEM ID  | Chia Premium | Sementes | R$ 4,99 | 100 g | CÓD: - | IMG: SIM
228 | ID: SEM ID  | Farinha de Chia | Farinhas | R$ 5,50 | 100 g | CÓD: - | IMG: SIM
229 | ID: 189     | Psyllium Husk 90% | Suplementos | R$ 5,99 | 100 g100 g | CÓD: - | IMG: SIM
230 | ID: 190     | Farinha de Aveia Integral | Farinhas | R$ 4,50 | 100 g100 g | CÓD: - | IMG: SIM
231 | ID: 191     | Farinha de Aveia | Farinhas | R$ 1,89 | 100 g100 g | CÓD: - | IMG: SIM
232 | ID: 192     | Farinha de Amêndoa | Farinhas | R$ 12,99 | 100 g100 g | CÓD: - | IMG: SIM
233 | ID: 193     | Farinha de Coco | Farinhas | R$ 3,49 | 100 g100 g | CÓD: - | IMG: SIM
234 | ID: 194     | Leite de Coco em Pó | Ingredientes Naturais | R$ 7,90 | 100 g100 g | CÓD: - | IMG: SIM
235 | ID: 195     | Colágeno Hidrolisado | Suplementos | R$ 13,90 | 100 g100 g | CÓD: - | IMG: SIM
236 | ID: 196     | Fibra de Maçã | Suplementos | R$ 9,00 | 100 g100 g | CÓD: - | IMG: SIM
237 | ID: 197     | Gelatina Natural | Ingredientes Naturais | R$ 4,90 | 100 g100 g | CÓD: - | IMG: SIM
238 | ID: 198     | Matcha | Chás | R$ 13,50 | 100 g100 g | CÓD: - | IMG: SIM
239 | ID: 199     | Proteína Isolada | Proteínas | R$ 9,00 | 100 g100 g | CÓD: - | IMG: SIM
240 | ID: 200     | Cardamomo em Pó | Temperos Naturais | R$ 48,00 | 100 g100 g | CÓD: - | IMG: SIM
241 | ID: 201     | Cardamomo em Grãos | Temperos Naturais | R$ 70,00 | 100 g100 g | CÓD: - | IMG: SIM
242 | ID: 202     | Cardo Mariano | Chás | R$ 39,90 | - | CÓD: - | IMG: SIM
243 | ID: 203     | Uxi Amarelo | Chás | R$ 19,90 | - | CÓD: - | IMG: SIM
244 | ID: 204     | Zimbro | Temperos Naturais | R$ 44,90 | - | CÓD: - | IMG: SIM
245 | ID: 205     | Maçã com Canela | Chás | R$ 8,50 | - | CÓD: - | IMG: SIM
246 | ID: 206     | Chá Verde com Hibiscus | Chás | R$ 7,90 | - | CÓD: - | IMG: SIM
247 | ID: 207     | Picão | Chás | R$ 6,50 | - | CÓD: - | IMG: SIM
248 | ID: 208     | Quebra-Pedra | Chás | R$ 9,90 | - | CÓD: - | IMG: SIM
249 | ID: 209     | Sálvia | Chás | R$ 6,00 | - | CÓD: - | IMG: SIM
250 | ID: 210     | Arruda | Chás | R$ 9,50 | - | CÓD: - | IMG: SIM
251 | ID: 211     | Artemísia | Chás | R$ 7,90 | - | CÓD: - | IMG: SIM
252 | ID: 212     | Barbatimão | Chás | R$ 9,90 | - | CÓD: - | IMG: SIM
253 | ID: 213     | Boldo do Chile | Chás | R$ 9,90 | - | CÓD: - | IMG: SIM
254 | ID: 214     | Cavalinha | Chás | R$ 9,90 | - | CÓD: - | IMG: SIM
255 | ID: 215     | Carqueja | Chás | R$ 5,50 | - | CÓD: - | IMG: SIM
256 | ID: 216     | Dente-de-Leão | Chás | R$ 6,00 | - | CÓD: - | IMG: SIM
257 | ID: 217     | Erva-de-Bicho | Chás | R$ 6,00 | - | CÓD: - | IMG: SIM
258 | ID: 218     | Erva-Baleeira | Chás | R$ 6,00 | - | CÓD: - | IMG: SIM
259 | ID: 219     | Erva-de-Bugre | Chás | R$ 6,00 | - | CÓD: - | IMG: SIM
260 | ID: 220     | Graviola | Chás | R$ 8,00 | - | CÓD: - | IMG: SIM
261 | ID: 221     | Guiné | Chás | R$ 8,00 | - | CÓD: - | IMG: SIM
262 | ID: 222     | Goiabeira | Chás | R$ 8,00 | - | CÓD: - | IMG: SIM
263 | ID: 223     | Louro | Chás | R$ 14,00 | - | CÓD: - | IMG: SIM
264 | ID: 224     | Urtiga Folha | Chás | R$ 14,00 | - | CÓD: - | IMG: SIM
265 | ID: 225     | Manacá | Chás | R$ 9,50 | - | CÓD: - | IMG: SIM
266 | ID: 226     | Boldo do Chile — Embalagem 100 g | Chás | R$ 13,50 | 100 g1 embalagem | CÓD: 232 | IMG: SIM
267 | ID: 227     | Urtiga Folha — Embalagem 100 g | Chás | R$ 14,00 | 100 g1 embalagem | CÓD: - | IMG: NÃO
268 | ID: 228     | Albumina — Clara de Ovo | Suplementos | R$ 18,90 | 100 g1 embalagem | CÓD: 127 | IMG: SIM
269 | ID: 229     | Quinua em Flocos | Grãos e Cereais | R$ 5,69 | 100 g1 embalagem | CÓD: 279 | IMG: SIM
270 | ID: 230     | Ovo-Albumina em Pó | Suplementos | R$ 19,99 | 100 g1 embalagem | CÓD: 479 | IMG: SIM
271 | ID: 231     | Gérmen de Trigo | Grãos e Cereais | R$ 2,10 | 100 g1 embalagem | CÓD: 356 | IMG: SIM
272 | ID: 232     | Feno Grego — Grãos | Grãos e Sementes | R$ 9,50 | 100 g1 embalagem | CÓD: 605 | IMG: SIM
273 | ID: 233     | Glutamina | Suplementos | R$ 14,90 | 100 g1 embalagem | CÓD: 407 | IMG: SIM
274 | ID: 234     | Farinha de Semente de Abóbora — Sem Casca | Farinhas e Pós | R$ 12,00 | 100 g1 embalagem | CÓD: 802 | IMG: SIM
275 | ID: 235     | Semente de Abóbora em Pó | Farinhas e Pós | R$ 8,10 | 100 g1 embalagem | CÓD: 801 | IMG: SIM
276 | ID: 236     | Farinha de Batata-Doce | Farinhas | R$ 2,90 | 100 g1 embalagem | CÓD: 333 | IMG: SIM
277 | ID: 237     | Farinha de Arroz Integral | Farinhas | R$ 4,40 | 100 g1 embalagem | CÓD: 768 | IMG: SIM
278 | ID: 238     | Fécula de Mandioca | Farinhas | R$ 2,90 | 100 g1 embalagem | CÓD: 184 | IMG: SIM
279 | ID: 239     | Fécula de Batata | Farinhas | R$ 2,90 | - | CÓD: 350 | IMG: SIM
280 | ID: 240     | Guaraná em Pó | Suplementos | R$ 9,90 | - | CÓD: 408 | IMG: SIM
281 | ID: 241     | Farinha de Uva | Farinhas | R$ 5,49 | - | CÓD: 430 | IMG: SIM
282 | ID: 242     | Catuaba em Pó | Suplementos | R$ 8,00 | - | CÓD: 219 | IMG: SIM
283 | ID: 243     | Ginseng em Pó | Suplementos | R$ 5,99 | - | CÓD: 357 | IMG: SIM
284 | ID: 244     | Spirulina em Pó | Suplementos | R$ 34,90 | - | CÓD: 380 | IMG: SIM
285 | ID: 245     | Farinha de Grão-de-Bico | Farinhas | R$ 2,90 | - | CÓD: 340 | IMG: SIM
286 | ID: 246     | Farinha de Banana Verde | Farinhas | R$ 4,50 | - | CÓD: 332 | IMG: SIM
287 | ID: 247     | Trigo para Kibe | Grãos e Cereais | R$ 1,30 | - | CÓD: 274 | IMG: SIM
288 | ID: 248     | Extrato de Soja | Farinhas e Pós | R$ 1,50 | - | CÓD: 323 | IMG: SIM
289 | ID: 249     | Manjerona em Pó | Temperos Naturais | R$ 7,90 | 100 g100 g | CÓD: 99 | IMG: NÃO
290 | ID: 250     | Sucupira Miúda | Chás | R$ 15,50 | 100 g100 g | CÓD: 485 | IMG: SIM
291 | ID: 251     | Erva-do-Bicho | Chás | R$ 9,50 | 100 g100 g | CÓD: 578 | IMG: NÃO
292 | ID: 252     | Verbena | Chás | R$ 9,50 | 100 g100 g | CÓD: 382 | IMG: SIM
293 | ID: 253     | Buchinha do Norte | Chás | R$ 10,00 | 1 unidade1 unidade | CÓD: 792 | IMG: NÃO
294 | ID: 254     | Losna | Chás | R$ 9,50 | 100 g100 g | CÓD: 2031 | IMG: NÃO
295 | ID: 255     | Jambolão | Chás | R$ 9,50 | 100 g100 g | CÓD: 33 | IMG: SIM
296 | ID: 256     | Tanchagem | Chás | R$ 9,50 | 100 g100 g | CÓD: 498 | IMG: NÃO
297 | ID: 257     | Drageado de Castanha de Caju 70% | Oleaginosas | R$ 23,00 | 100 g100 g | CÓD: 777 | IMG: SIM
298 | ID: 258     | Castanha do Pará 70% | Oleaginosas | R$ 24,90 | 100 g100 g | CÓD: 466 | IMG: SIM
299 | ID: 259     | Drageado de Castanha do Pará 70% | Oleaginosas | R$ 24,30 | 100 g100 g | CÓD: 466 | IMG: SIM
300 | ID: 260     | Drageado de Amêndoas 70% | Oleaginosas | R$ 23,00 | 100 g100 g | CÓD: 777 | IMG: SIM
301 | ID: 261     | Drageado de Banana Passa com Whey 70% | Frutas Desidratadas | R$ 23,00 | 100 g100 g | CÓD: 777 | IMG: NÃO
302 | ID: 262     | Drageado de Avelã ao Leite | Oleaginosas | R$ 23,00 | 100 g100 g | CÓD: 777 | IMG: SIM
303 | ID: 263     | Drageado de Castanha de Caju ao Leite | Oleaginosas | R$ 23,00 | 100 g100 g | CÓD: 777 | IMG: NÃO
304 | ID: 264     | Drageado de Banana c/ Chocolate 70% Dietético | Frutas Desidratadas | R$ 22,00 | - | CÓD: 773 | IMG: SIM
305 | ID: 265     | Castanhinha de Banana c/ Chocolate 70% | Frutas Desidratadas | R$ 19,00 | - | CÓD: 597 | IMG: SIM
306 | ID: 266     | Amendoim c/ Chocolate 70% | Oleaginosas | R$ 24,90 | - | CÓD: 776 | IMG: SIM
307 | ID: 267     | Gotas Branca 0 Açúcar | Chocolates | R$ 19,90 | - | CÓD: 774 | IMG: SIM
308 | ID: 268     | Gotas de Chocolate ao Leite 0 Açúcar | Chocolates | R$ 19,90 | - | CÓD: 774 | IMG: SIM
309 | ID: 269     | Drageado de Uva c/ Chocolate 70% | Frutas Desidratadas | R$ 20,00 | - | CÓD: 773 | IMG: SIM
310 | ID: 270     | Drageado de Amendoim c/ Chocolate 70% | Oleaginosas | R$ 20,00 | - | CÓD: 773 | IMG: SIM
311 | ID: 271     | Drageado de Cranberry c/ Chocolate 70% | Frutas Desidratadas | R$ 20,00 | - | CÓD: 773 | IMG: SIM
312 | ID: 272     | Drageado de Cranberry Zero Açúcar | Frutas Desidratadas | R$ 20,00 | - | CÓD: 773 | IMG: SIM
313 | ID: 273     | Only4 Chocolate + Cranberry 70% | Chocolates | R$ 28,90 | - | CÓD: - | IMG: SIM
314 | ID: 274     | Bala de Alcaçuz | Guloseimas | R$ 11,00 | - | CÓD: 265 | IMG: SIM
315 | ID: 275     | Damasco c/ Chocolate 70% | Frutas Desidratadas | R$ 21,90 | - | CÓD: 776 | IMG: SIM
316 | ID: 276     | Drageado de Limão Siciliano | Frutas Desidratadas | R$ 23,00 | - | CÓD: 777 | IMG: SIM
317 | ID: 277     | Castanha do Pará c/ Chocolate ao Leite | Drageados e Chocolates | R$ 24,90 | 100 g100 g | CÓD: 466 | IMG: SIM
318 | ID: 278     | Drageado de Amendoim c/ Chocolate ao Leite | Drageados e Chocolates | R$ 23,00 | 100 g100 g | CÓD: 777 | IMG: SIM
319 | ID: 279     | Drageado de Uva Passa c/ Chocolate ao Leite | Drageados e Chocolates | R$ 23,00 | 100 g100 g | CÓD: 777 | IMG: SIM
320 | ID: 280     | Drageado de Castanha do Pará | Drageados e Chocolates | R$ 23,00 | 100 g100 g | CÓD: 777 | IMG: SIM
321 | ID: 281     | Cebola, Alho e Salsa | Temperos e Especiarias | R$ 7,90 | 100 g100 g | CÓD: 309 | IMG: SIM
322 | ID: 282     | Cebola Granulada | Temperos e Especiarias | R$ 7,90 | 100 g100 g | CÓD: 387 | IMG: SIM
323 | ID: 283     | Tempero Edu Guedes | Temperos e Especiarias | R$ 7,90 | 100 g100 g | CÓD: 147 | IMG: NÃO
324 | ID: 284     | Chimichurri s/ Pimenta | Temperos e Especiarias | R$ 8,70 | 100 g100 g | CÓD: 1123 | IMG: SIM
325 | ID: 285     | Orégano | Temperos e Especiarias | R$ 7,90 | 100 g100 g | CÓD: 28 | IMG: SIM
326 | ID: 286     | Tempero Gaúcho | Temperos e Especiarias | R$ 7,00 | 100 g100 g | CÓD: 310 | IMG: SIM
327 | ID: 317     | Castanha do Pará | Oleaginosas | R$ 24,90 | 100g | CÓD: 466 | IMG: SIM
328 | ID: 318     | Drageado de Morango | Drageados | R$ 23,00 | 100g | CÓD: 777 | IMG: SIM
329 | ID: 319     | Drageado de Licor de Morango | Drageados | R$ 23,00 | 100g | CÓD: 777 | IMG: SIM
330 | ID: 320     | Drageado de Licor de Conhaque | Drageados | R$ 23,00 | 100g | CÓD: 777 | IMG: SIM
331 | ID: 321     | Cebola, Alho e Salsa | Temperos Naturais | R$ 7,90 | 100g | CÓD: 309 | IMG: SIM
332 | ID: 322     | Cebola Granulada | Temperos Naturais | R$ 7,90 | 100g | CÓD: 387 | IMG: SIM
333 | ID: 323     | Tempero Edu Guedes | Temperos Naturais | R$ 7,90 | 100g | CÓD: 147 | IMG: SIM
334 | ID: 324     | Chimichurri sem Pimenta | Temperos Naturais | R$ 8,70 | 100g | CÓD: 1123 | IMG: SIM
335 | ID: 325     | Orégano | Temperos Naturais | R$ 7,90 | 100g | CÓD: 28 | IMG: SIM
336 | ID: 326     | Tempero Gaúcho | Temperos Naturais | R$ 7,00 | 100g | CÓD: 310 | IMG: SIM
337 | ID: 327     | Páprica Defumada | Temperos Naturais | R$ 7,90 | 100g | CÓD: 266 | IMG: SIM
338 | ID: 328     | Páprica Doce | Temperos Naturais | R$ 7,90 | 100g | CÓD: 258 | IMG: SIM
339 | ID: 329     | Tempero Baiano com Pimenta | Temperos Naturais | R$ 7,90 | 100g | CÓD: 253 | IMG: SIM
340 | ID: 330     | Mix Mexicano Bela | Temperos Naturais | R$ 23,00 | 100g | CÓD: 616 | IMG: SIM
341 | ID: 331     | Sal Rosa Fino | Temperos Naturais | R$ 7,20 | 100g | CÓD: 121 | IMG: SIM
342 | ID: 332     | Sal Rosa Grosso | Temperos Naturais | R$ 7,20 | 100g | CÓD: 142 | IMG: SIM
343 | ID: 333     | Mix Mexicano em Pó | Temperos Naturais | R$ 6,60 | 100g | CÓD: 227 | IMG: SIM
344 | ID: 334     | Tempero Baiano sem Pimenta | Temperos Naturais | R$ 7,90 | 100g | CÓD: 153 | IMG: SIM
345 | ID: 335     | Louro em Pó | Temperos Naturais | R$ 14,90 | 100g | CÓD: 121 | IMG: SIM
346 | ID: 336     | Páprica Picante | Temperos Naturais | R$ 7,90 | 100g | CÓD: 330 | IMG: SIM
347 | ID: 347     | Colorau | Temperos Naturais | R$ 7,90 | 100g | CÓD: 112 | IMG: SIM
348 | ID: 348     | Tempero Pega Marido | Temperos Naturais | R$ 7,90 | 100g | CÓD: 332 | IMG: SIM
349 | ID: 349     | Chimichurri c/ Pimenta | Temperos Naturais | R$ 8,70 | 100g | CÓD: 1122 | IMG: SIM
350 | ID: 350     | Cebola, Salsa e Tomate | Temperos Naturais | R$ 7,90 | 100g | CÓD: 815 | IMG: SIM
351 | ID: 351     | Tempero Ana Maria | Temperos Naturais | R$ 7,90 | 100g | CÓD: 145 | IMG: SIM
352 | ID: 352     | Vinagrete | Temperos Naturais | R$ 7,90 | 100g | CÓD: 149 | IMG: SIM
353 | ID: 353     | Açafrão Premium | Temperos Naturais | R$ 7,90 | 100g | CÓD: 201 | IMG: SIM
354 | ID: 354     | Cebola em Pó | Temperos Naturais | R$ 7,90 | 100g | CÓD: 64 | IMG: SIM
355 | ID: 355     | Farinha de Cebola | Temperos Naturais | R$ 7,90 | 100g | CÓD: 133 | IMG: SIM
356 | ID: 356     | Cúrcuma Pura | Temperos Naturais | R$ 7,00 | 100g | CÓD: 114 | IMG: SIM
357 | ID: 357     | Curry | Temperos Naturais | R$ 7,90 | 100g | CÓD: 511 | IMG: SIM
358 | ID: 358     | Caldo de Carne | Temperos Naturais | R$ 3,90 | 100g | CÓD: 070 | IMG: SIM
359 | ID: 359     | Lemon Pepper | Temperos Naturais | R$ 7,90 | 100g | CÓD: 120 | IMG: SIM
360 | ID: 360     | Fumaça em Pó | Temperos Naturais | R$ 7,90 | 100g | CÓD: 626 | IMG: SIM
361 | ID: 361     | Limão com Ervas Finas | Temperos Naturais | R$ 7,90 | 100g | CÓD: 749 | IMG: SIM
362 | ID: 363     | Zattar | Temperos Naturais | R$ 7,90 | 100g | CÓD: 150 | IMG: SIM
363 | ID: 364     | Pimenta Calabresa | Temperos Naturais | R$ 3,90 | 100g | CÓD: 712 | IMG: SIM
364 | ID: 365     | Pimenta Chili | Temperos Naturais | R$ 7,90 | 100g | CÓD: 1121 | IMG: SIM
365 | ID: 366     | Pimenta Rosa Grãos | Temperos Naturais | R$ 12,90 | 100g | CÓD: 136 | IMG: SIM
366 | ID: 367     | Coentro em Grão | Temperos Naturais | R$ 7,90 | 100g | CÓD: - | IMG: SIM
367 | ID: 368     | Pimenta Jamaica em Grão | Temperos Naturais | R$ 20,00 | 100g | CÓD: 909 | IMG: SIM
368 | ID: 369     | Pimenta Jamaica | Temperos Naturais | R$ 7,90 | 100g | CÓD: 981 | IMG: SIM
369 | ID: 370     | Pimenta Branca em Grão | Temperos Naturais | R$ 19,90 | 100g | CÓD: 132 | IMG: SIM
370 | ID: 372     | Pimenta do Reino em Pó | Temperos Naturais | R$ 11,90 | 100g | CÓD: 134 | IMG: SIM
371 | ID: 373     | Pimenta Malagueta | Temperos Naturais | R$ 7,90 | 100g | CÓD: 12902 | IMG: SIM
372 | ID: 374     | Pimenta Caiena | Temperos Naturais | R$ 7,90 | 100g | CÓD: 931 | IMG: SIM
373 | ID: 375     | Pimenta Preta em Grão | Temperos Naturais | R$ 12,99 | 100g | CÓD: 159 | IMG: SIM
374 | ID: 376     | Funghi Seco | Temperos Naturais | R$ 12,90 | 100g | CÓD: 230 | IMG: SIM
375 | ID: 377     | Sal Negro Fino | Temperos Naturais | R$ 21,49 | 100g | CÓD: 140 | IMG: NÃO
376 | ID: 378     | Mostarda em Grão | Temperos Naturais | R$ 7,90 | 100g | CÓD: 748 | IMG: SIM
377 | ID: 379     | Tempero Ana Maria Light | Temperos Naturais | R$ 7,90 | 100g | CÓD: 769 | IMG: SIM
378 | ID: 380     | Cominho em Grão | Temperos Naturais | R$ 7,90 | 100g | CÓD: 612 | IMG: SIM
379 | ID: 381     | Tomilho | Temperos Naturais | R$ 7,90 | 100g | CÓD: 143 | IMG: SIM
380 | ID: 382     | Alho em Pó | Temperos Naturais | R$ 7,90 | 100g | CÓD: 659 | IMG: SIM
381 | ID: 383     | Alho em Flocos | Temperos Naturais | R$ 7,90 | 100g | CÓD: 901 | IMG: SIM
382 | ID: 384     | Ervas Finas | Temperos Naturais | R$ 7,90 | 100g | CÓD: 116 | IMG: SIM
383 | ID: 385     | Alho Granulado | Temperos Naturais | R$ 7,90 | 100g | CÓD: 104 | IMG: SIM
384 | ID: 387     | Manjericão | Temperos Naturais | R$ 7,90 | 100g | CÓD: NÃO LEGÍVEL | IMG: SIM
385 | ID: 388     | Alecrim Desidratado | Temperos Naturais | R$ 7,90 | 100g | CÓD: 204 | IMG: SIM
386 | ID: 390     | Flor de Sal | Temperos Naturais | R$ 7,90 | 100g | CÓD: 162 | IMG: SIM
387 | ID: 391     | Trigo Sarraceno | Grãos | R$ 3,80 | 100g | CÓD: 190 | IMG: SIM
388 | ID: 392     | Canela em Pau | Temperos Naturais | R$ 12,00 | 100g | CÓD: 246 | IMG: SIM
389 | ID: 393     | Ginkgo Biloba | Chás | R$ 9,50 | 100g | CÓD: 232 | IMG: SIM
390 | ID: 394     | Guaco | Chás | R$ 9,50 | 100g | CÓD: 234 | IMG: NÃO
391 | ID: 395     | Chá Verde | Chás | R$ 9,50 | 100g | CÓD: 221 | IMG: SIM
392 | ID: 396     | Alho Frito Granulado | Temperos Naturais | R$ 7,90 | 100g | CÓD: 103 | IMG: SIM
393 | ID: 397     | Hortelã | Chás | R$ 9,50 | 100g | CÓD: 447 | IMG: SIM
394 | ID: 398     | Erva Doce | Chás | R$ 7,90 | 100g | CÓD: 226 | IMG: SIM
395 | ID: 399     | Hibisco | Chás | R$ 9,90 | 100g | CÓD: 236 | IMG: SIM
396 | ID: 400     | Capim Limão | Chás | R$ 9,50 | 100g | CÓD: 113 | IMG: SIM
397 | ID: 401     | Camomila Flor | Chás | R$ 9,60 | 100g | CÓD: 214 | IMG: SIM
398 | ID: 402     | Folha de Maracujá | Chás | R$ 9,50 | 100g | CÓD: 603 | IMG: SIM
399 | ID: 403     | Melissa | Chás | R$ 14,90 | 100g | CÓD: 240 | IMG: SIM
400 | ID: 404     | Chá Sene | Chás | R$ 9,50 | 100g | CÓD: 146 | IMG: SIM
401 | ID: 405     | Espinheira Santa | Chás | R$ 8,90 | 100g | CÓD: 327 | IMG: SIM
402 | ID: 406     | Ervilha Verde Partida | Grãos e Leguminosas | R$ 1,69 | 100g | CÓD: 163 | IMG: SIM
403 | ID: 407     | Lentilha Canadense | Grãos e Leguminosas | R$ 3,70 | 100g | CÓD: 363 | IMG: SIM
404 | ID: 408     | Grão de Bico | Grãos e Leguminosas | R$ 3,50 | 100g | CÓD: 361 | IMG: SIM
405 | ID: 409     | Proteína de Soja Clara | Proteínas Vegetais | R$ 3,50 | 100g | CÓD: 252 | IMG: SIM
406 | ID: 410     | Proteína de Soja Escura | Proteínas Vegetais | R$ 3,50 | 100g | CÓD: 254 | IMG: SIM
407 | ID: 411     | Bacon de Soja | Proteínas Vegetais | R$ 6,60 | 100g | CÓD: 145 | IMG: SIM
408 | ID: 412     | Feijão Preto | Grãos e Leguminosas | R$ 1,20 | 100g | CÓD: 512 | IMG: SIM
409 | ID: 413     | Feijão Branco | Grãos e Leguminosas | R$ 2,50 | 100g | CÓD: 104 | IMG: SIM
410 | ID: 414     | Feijão Fradinho | Grãos e Oleaginosas | R$ 1,50 | 100gg | CÓD: 110 | IMG: NÃO
411 | ID: 415     | Milho Mostarda e Mel | Grãos e Oleaginosas | R$ 8,50 | 100gg | CÓD: 157 | IMG: NÃO
412 | ID: 416     | Ervilha c/ Wasabi | Grãos e Oleaginosas | R$ 6,90 | 100gg | CÓD: 793 | IMG: NÃO
413 | ID: 417     | Amendoim com Sal e com Pele | Grãos e Oleaginosas | R$ 3,00 | 100gg | CÓD: 22 | IMG: NÃO
414 | ID: 418     | Amendoim Cru c/ Pele | Grãos e Oleaginosas | R$ 2,90 | 100gg | CÓD: 1091 | IMG: NÃO
415 | ID: 419     | Amendoim com Sal | Grãos e Oleaginosas | R$ 3,10 | 100gg | CÓD: 23 | IMG: NÃO
416 | ID: 420     | Amendoim Sem Sal | Grãos e Oleaginosas | R$ 3,10 | 100gg | CÓD: 21 | IMG: NÃO
417 | ID: 421     | Amêndoa Defumada | Grãos e Oleaginosas | R$ 12,90 | 100gg | CÓD: 10 | IMG: NÃO
418 | ID: 422     | Amêndoa Torrada c/ Sal | Grãos e Oleaginosas | R$ 13,00 | 100gg | CÓD: 15 | IMG: NÃO
419 | ID: 423     | Amêndoa Torrada s/ Sal | Grãos e Oleaginosas | R$ 12,90 | 100gg | CÓD: 112 | IMG: NÃO

============================================================
 FIM DO INVENTÁRIO
============================================================
